"Address","Date","Rent","Aprt_Type","Building_Type"
"700 NW 4th St, Oklahoma City, OK 73102","2026/04/01",1215,"Studio","Apartment"
"700 NW 4th St, Oklahoma City, OK 73102","2026/04/01",1219,"1 Bed","Apartment"
"700 NW 4th St, Oklahoma City, OK 73102","2026/04/01",1699,"2 Beds","Apartment"
"1209 W Hefner Rd, Oklahoma City, OK 73114","2026/04/01",849,"1 Bed","Apartment"
"1209 W Hefner Rd, Oklahoma City, OK 73114","2026/04/01",999,"2 Beds","Apartment"
"4300 Caravel Dr, Yukon, OK 73099","2026/04/01",1109,"1 Bed","Apartment"
"4300 Caravel Dr, Yukon, OK 73099","2026/04/01",1309,"2 Beds","Apartment"
"4300 Caravel Dr, Yukon, OK 73099","2026/04/01",1689,"3 Beds","Apartment"
"1125 W Edmond Rd, Edmond, OK 73003","2026/04/01",1320,"1 Bed","Apartment"
"1125 W Edmond Rd, Edmond, OK 73003","2026/04/01",1670,"2 Beds","Apartment"
"1125 W Edmond Rd, Edmond, OK 73003","2026/04/01",2340,"3 Beds","Apartment"
"2904 Treight Creek Ln, Midwest City, OK 73110","2026/04/01",1495,"3 Beds",NA
"9516 S Shields Blvd, Moore, OK 73160","2026/04/01",890,"1 Bed","Apartment"
"9516 S Shields Blvd, Moore, OK 73160","2026/04/01",1000,"2 Beds","Apartment"
"900 NE 122nd St, Oklahoma City, OK 73114","2026/04/01",915,"1 Bed","Apartment"
"900 NE 122nd St, Oklahoma City, OK 73114","2026/04/01",1085,"2 Beds","Apartment"
"140 N Park Ave, Oklahoma City, OK 73102","2026/04/01",1757,"Studio","Apartment"
"140 N Park Ave, Oklahoma City, OK 73102","2026/04/01",1996,"1 Bed","Apartment"
"140 N Park Ave, Oklahoma City, OK 73102","2026/04/01",3608,"2 Beds+","Apartment"
"6929 S Sooner Rd, Oklahoma City, OK 73135","2026/04/01",1190,"1 Bed","Apartment"
"6929 S Sooner Rd, Oklahoma City, OK 73135","2026/04/01",1335,"2 Beds","Apartment"
"6929 S Sooner Rd, Oklahoma City, OK 73135","2026/04/01",1750,"3 Beds","Apartment"
"4545 N Lincoln Blvd, Oklahoma City, OK 73105","2026/04/01",1010,"Studio","Apartment"
"4545 N Lincoln Blvd, Oklahoma City, OK 73105","2026/04/01",1230,"1 Bed","Apartment"
"4545 N Lincoln Blvd, Oklahoma City, OK 73105","2026/04/01",1350,"2 Beds","Apartment"
"10333 W Reno Ave, Oklahoma City, OK 73127","2026/04/01",975,"Studio","Apartment"
"10333 W Reno Ave, Oklahoma City, OK 73127","2026/04/01",1100,"1 Bed","Apartment"
"10333 W Reno Ave, Oklahoma City, OK 73127","2026/04/01",1395,"2 Beds","Apartment"
"8500 N Oklahoma Ave, Oklahoma City, OK 73114","2026/04/01",1163,"Studio","Apartment"
"8500 N Oklahoma Ave, Oklahoma City, OK 73114","2026/04/01",1461,"1 Bed","Apartment"
"8500 N Oklahoma Ave, Oklahoma City, OK 73114","2026/04/01",2006,"2 Beds+","Apartment"
"101 N Broadway Ave, Oklahoma City, OK 73102","2026/04/01",1075,"2 Beds+",NA
"901 Hangar Dr, Oklahoma City, OK 73108","2026/04/01",1200,"Studio","Apartment"
"901 Hangar Dr, Oklahoma City, OK 73108","2026/04/01",1380,"1 Bed","Apartment"
"901 Hangar Dr, Oklahoma City, OK 73108","2026/04/01",1590,"2 Beds","Apartment"
