"Address","Date","Rent","Aprt_Type","Building_Type"
"1209 W Hefner Rd, Oklahoma City, OK 73114","2026/06/02",849,"1 Bed","Apartment"
"1209 W Hefner Rd, Oklahoma City, OK 73114","2026/06/02",999,"2 Beds","Apartment"
"4300 Caravel Dr, Yukon, OK 73099","2026/06/02",1119,"1 Bed","Apartment"
"4300 Caravel Dr, Yukon, OK 73099","2026/06/02",1309,"2 Beds","Apartment"
"4300 Caravel Dr, Yukon, OK 73099","2026/06/02",1689,"3 Beds","Apartment"
"1125 W Edmond Rd, Edmond, OK 73003","2026/06/02",1295,"1 Bed","Apartment"
"1125 W Edmond Rd, Edmond, OK 73003","2026/06/02",1670,"2 Beds","Apartment"
"1125 W Edmond Rd, Edmond, OK 73003","2026/06/02",2215,"3 Beds","Apartment"
"9516 S Shields Blvd, Moore, OK 73160","2026/06/02",890,"1 Bed","Apartment"
"9516 S Shields Blvd, Moore, OK 73160","2026/06/02",1000,"2 Beds","Apartment"
"12401-12401 N MacArthur Blvd, Oklahoma City, OK 73142","2026/06/02",801,"Studio","Apartment"
"12401-12401 N MacArthur Blvd, Oklahoma City, OK 73142","2026/06/02",801,"1 Bed","Apartment"
"12401-12401 N MacArthur Blvd, Oklahoma City, OK 73142","2026/06/02",1116,"2 Beds+","Apartment"
"6929 S Sooner Rd, Oklahoma City, OK 73135","2026/06/02",1380,"1 Bed","Apartment"
"6929 S Sooner Rd, Oklahoma City, OK 73135","2026/06/02",1580,"2 Beds","Apartment"
"4545 N Lincoln Blvd, Oklahoma City, OK 73105","2026/06/02",950,"Studio","Apartment"
"4545 N Lincoln Blvd, Oklahoma City, OK 73105","2026/06/02",1250,"1 Bed","Apartment"
"4545 N Lincoln Blvd, Oklahoma City, OK 73105","2026/06/02",1600,"2 Beds","Apartment"
"10333 W Reno Ave, Oklahoma City, OK 73127","2026/06/02",1085,"Studio","Apartment"
"10333 W Reno Ave, Oklahoma City, OK 73127","2026/06/02",1325,"1 Bed","Apartment"
"10333 W Reno Ave, Oklahoma City, OK 73127","2026/06/02",1505,"2 Beds","Apartment"
"8500 N Oklahoma Ave, Oklahoma City, OK 73114","2026/06/02",1121,"Studio","Apartment"
"8500 N Oklahoma Ave, Oklahoma City, OK 73114","2026/06/02",1474,"1 Bed","Apartment"
"8500 N Oklahoma Ave, Oklahoma City, OK 73114","2026/06/02",1957,"2 Beds+","Apartment"
"630 N Kelley Ave, Oklahoma City, OK 73117","2026/06/02",1132,"1 Bed","Apartment"
"630 N Kelley Ave, Oklahoma City, OK 73117","2026/06/02",1389,"2 Beds","Apartment"
"101 N Broadway Ave, Oklahoma City, OK 73102","2026/06/02",1075,"Studio","Apartment"
"101 N Broadway Ave, Oklahoma City, OK 73102","2026/06/02",1215,"1 Bed","Apartment"
"101 N Broadway Ave, Oklahoma City, OK 73102","2026/06/02",1505,"2 Beds","Apartment"
"900 Hangar Dr, Oklahoma City, OK 73108","2026/06/02",1220,"Studio","Apartment"
"900 Hangar Dr, Oklahoma City, OK 73108","2026/06/02",1380,"1 Bed","Apartment"
"900 Hangar Dr, Oklahoma City, OK 73108","2026/06/02",1670,"2 Beds","Apartment"
"14712 Mezzaluna Blvd, Oklahoma City, OK 73134","2026/06/02",1299,"1 Bed","Apartment"
"14712 Mezzaluna Blvd, Oklahoma City, OK 73134","2026/06/02",1650,"2 Beds","Apartment"
"11239 N Pennsylvania Ave, Oklahoma City, OK 73120","2026/06/02",895,"1 Bed","Apartment"
"11239 N Pennsylvania Ave, Oklahoma City, OK 73120","2026/06/02",1055,"2 Beds","Apartment"
"14600 N Rockwell Ave, Oklahoma City, OK 73142","2026/06/02",865,"1 Bed","Apartment"
"14600 N Rockwell Ave, Oklahoma City, OK 73142","2026/06/02",1130,"2 Beds","Apartment"
"5314 Willow Cliff Rd, Oklahoma City, OK 73122","2026/06/02",847,"1 Bed","Apartment"
"5314 Willow Cliff Rd, Oklahoma City, OK 73122","2026/06/02",1037,"2 Beds","Apartment"
"5314 Willow Cliff Rd, Oklahoma City, OK 73122","2026/06/02",1330,"3 Beds","Apartment"
"8557 Candlewood Dr, Oklahoma City, OK 73132","2026/06/02",815,"1 Bed","Apartment"
"8557 Candlewood Dr, Oklahoma City, OK 73132","2026/06/02",1025,"2 Beds","Apartment"
"8557 Candlewood Dr, Oklahoma City, OK 73132","2026/06/02",1275,"3 Beds+","Apartment"
"605 SW 119th St, Oklahoma City, OK 73170","2026/06/02",899,"1 Bed","Apartment"
"605 SW 119th St, Oklahoma City, OK 73170","2026/06/02",1150,"2 Beds","Apartment"
"605 SW 119th St, Oklahoma City, OK 73170","2026/06/02",1600,"3 Beds","Apartment"
"700 NE 122nd St, Oklahoma City, OK 73114","2026/06/02",875,"1 Bed","Apartment"
"700 NE 122nd St, Oklahoma City, OK 73114","2026/06/02",995,"2 Beds","Apartment"
"900 NE 122nd St, Oklahoma City, OK 73114","2026/06/02",915,"1 Bed","Apartment"
"900 NE 122nd St, Oklahoma City, OK 73114","2026/06/02",1085,"2 Beds","Apartment"
"140 N Park Ave, Oklahoma City, OK 73102","2026/06/02",1679,"Studio","Apartment"
"140 N Park Ave, Oklahoma City, OK 73102","2026/06/02",2348,"1 Bed","Apartment"
"140 N Park Ave, Oklahoma City, OK 73102","2026/06/02",4085,"2 Beds+","Apartment"
"12600 NW 10th St, Yukon, OK 73099","2026/06/02",1145,"1 Bed","Apartment"
"12600 NW 10th St, Yukon, OK 73099","2026/06/02",1385,"2 Beds","Apartment"
"1201 Covell Village Dr, Edmond, OK 73003","2026/06/02",1048,"1 Bed","Apartment"
"1201 Covell Village Dr, Edmond, OK 73003","2026/06/02",1326,"2 Beds","Apartment"
"1201 Covell Village Dr, Edmond, OK 73003","2026/06/02",1860,"3 Beds","Apartment"
"1721 NW 115th Ter, Oklahoma City, OK 73120","2026/06/02",1350,"1 Bed","Apartment"
"1721 NW 115th Ter, Oklahoma City, OK 73120","2026/06/02",1450,"2 Beds","Apartment"
"1721 NW 115th Ter, Oklahoma City, OK 73120","2026/06/02",2040,"3 Beds","Apartment"
"5200 Oak St, Oklahoma City, OK 73112","2026/06/02",1718,"Studio","Apartment"
"5200 Oak St, Oklahoma City, OK 73112","2026/06/02",1788,"1 Bed","Apartment"
"5200 Oak St, Oklahoma City, OK 73112","2026/06/02",2456,"2 Beds+","Apartment"
