"Address","Date","Rent","Aprt_Type","Building_Type"
"100-300 Riverfront Dr, Detroit, MI 48226","2026/05/04",1387,"1 Bed","Apartment"
"100-300 Riverfront Dr, Detroit, MI 48226","2026/05/04",1821,"2 Beds","Apartment"
"100-300 Riverfront Dr, Detroit, MI 48226","2026/05/04",3808,"3 Beds","Apartment"
"8805 Kingswood St, Detroit, MI 48221","2026/05/04",795,"Studio","Apartment"
"8805 Kingswood St, Detroit, MI 48221","2026/05/04",1035,"1 Bed","Apartment"
"8805 Kingswood St, Detroit, MI 48221","2026/05/04",1095,"2 Beds","Apartment"
"114 W Adams Rd, Detroit, MI 48226","2026/05/04",999,"Studio","Apartment"
"114 W Adams Rd, Detroit, MI 48226","2026/05/04",1350,"1 Bed","Apartment"
"114 W Adams Rd, Detroit, MI 48226","2026/05/04",2000,"2 Beds","Apartment"
NA,NA,NA,NA,NA
"2911 W Grand Blvd, Detroit, MI 48202","2026/05/04",1414,"Studio","Apartment"
"2911 W Grand Blvd, Detroit, MI 48202","2026/05/04",1725,"1 Bed","Apartment"
"1265 Washington Blvd, Detroit, MI 48226","2026/05/04",1590,"Studio","Apartment"
"1265 Washington Blvd, Detroit, MI 48226","2026/05/04",2080,"1 Bed","Apartment"
"1265 Washington Blvd, Detroit, MI 48226","2026/05/04",4255,"2 Beds","Apartment"
"440 Alfred St, Detroit, MI 48201","2026/05/04",1430,"Studio","Apartment"
"440 Alfred St, Detroit, MI 48201","2026/05/04",2020,"1 Bed","Apartment"
"440 Alfred St, Detroit, MI 48201","2026/05/04",2280,"2 Beds","Apartment"
"2701 Park Ave, Detroit, MI 48201","2026/05/04",1200,"Studio","Apartment"
"2701 Park Ave, Detroit, MI 48201","2026/05/04",2087,"1 Bed","Apartment"
"411 Piquette St, Detroit, MI 48202","2026/05/04",1455,"1 Bed","Apartment"
"411 Piquette St, Detroit, MI 48202","2026/05/04",1905,"2 Beds","Apartment"
"5777 Southfield Fwy, Detroit, MI 48228","2026/05/04",1140,"Studio","Apartment"
"5777 Southfield Fwy, Detroit, MI 48228","2026/05/04",1095,"1 Bed","Apartment"
"5777 Southfield Fwy, Detroit, MI 48228","2026/05/04",1540,"2 Beds","Apartment"
"3439 Woodward Ave, Detroit, MI 48201","2026/05/04",1375,"Studio","Apartment"
"3439 Woodward Ave, Detroit, MI 48201","2026/05/04",1225,"1 Bed","Apartment"
"3439 Woodward Ave, Detroit, MI 48201","2026/05/04",2345,"2 Beds","Apartment"
"1600 Antietam Ave, Detroit, MI 48207","2026/05/04",900,"Studio","Apartment"
"1600 Antietam Ave, Detroit, MI 48207","2026/05/04",1025,"1 Bed","Apartment"
"16500 N Park Dr, Southfield, MI 48075","2026/05/04",959,"Studio","Apartment"
"16500 N Park Dr, Southfield, MI 48075","2026/05/04",1399,"1 Bed","Apartment"
"16500 N Park Dr, Southfield, MI 48075","2026/05/04",1639,"2 Beds+","Apartment"
"4900 Heather Dr, Dearborn, MI 48126","2026/05/04",1293,"1 Bed","Apartment"
"4900 Heather Dr, Dearborn, MI 48126","2026/05/04",1750,"2 Beds","Apartment"
"21516 Dequindre Rd, Warren, MI 48091","2026/05/04",990,"1 Bed","Apartment"
"21516 Dequindre Rd, Warren, MI 48091","2026/05/04",1290,"2 Beds","Apartment"
"1212 Griswold St, Detroit, MI 48226","2026/05/04",1360,"Studio","Apartment"
"1212 Griswold St, Detroit, MI 48226","2026/05/04",1895,"1 Bed","Apartment"
"1145 Griswold St, Detroit, MI 48226","2026/05/04",1450,"Studio","Apartment"
"1145 Griswold St, Detroit, MI 48226","2026/05/04",1311,"1 Bed","Apartment"
"1145 Griswold St, Detroit, MI 48226","2026/05/04",2400,"2 Beds","Apartment"
"3150 Woodward Ave, Detroit, MI 48201","2026/05/04",2045,"1 Bed","Apartment"
"3150 Woodward Ave, Detroit, MI 48201","2026/05/04",2185,"2 Beds","Apartment"
"3150 Woodward Ave, Detroit, MI 48201","2026/05/04",2800,"3 Beds","Apartment"
"1249 Griswold St, Detroit, MI 48226","2026/05/04",1200,"Studio","Apartment"
"1249 Griswold St, Detroit, MI 48226","2026/05/04",1985,"1 Bed","Apartment"
