"Address","Date","Rent","Aprt_Type","Building_Type"
"100-300 Riverfront Dr, Detroit, MI 48226","2026/04/01",1387,"1 Bed","Apartment"
"100-300 Riverfront Dr, Detroit, MI 48226","2026/04/01",1784,"2 Beds","Apartment"
"100-300 Riverfront Dr, Detroit, MI 48226","2026/04/01",3799,"3 Beds","Apartment"
"440 Alfred St, Detroit, MI 48201","2026/04/01",1450,"Studio","Apartment"
"440 Alfred St, Detroit, MI 48201","2026/04/01",1705,"1 Bed","Apartment"
"440 Alfred St, Detroit, MI 48201","2026/04/01",2770,"2 Beds","Apartment"
"2701 Park Ave, Detroit, MI 48201","2026/04/01",1158,"2 Beds",NA
"411 Piquette St, Detroit, MI 48202","2026/04/01",1180,"Studio","Apartment"
"411 Piquette St, Detroit, MI 48202","2026/04/01",1470,"1 Bed","Apartment"
"5777 Southfield Fwy, Detroit, MI 48228","2026/04/01",875,"Studio","Apartment"
"5777 Southfield Fwy, Detroit, MI 48228","2026/04/01",1060,"1 Bed","Apartment"
"5777 Southfield Fwy, Detroit, MI 48228","2026/04/01",1790,"2 Beds","Apartment"
"3439 Woodward Ave, Detroit, MI 48201","2026/04/01",1375,"Studio","Apartment"
"3439 Woodward Ave, Detroit, MI 48201","2026/04/01",1225,"1 Bed","Apartment"
"3439 Woodward Ave, Detroit, MI 48201","2026/04/01",2345,"2 Beds","Apartment"
"1600 Antietam Ave, Detroit, MI 48207","2026/04/01",900,"Studio","Apartment"
"1600 Antietam Ave, Detroit, MI 48207","2026/04/01",1025,"1 Bed","Apartment"
"8805 Kingswood St, Detroit, MI 48221","2026/04/01",995,"1 Bed","Apartment"
"8805 Kingswood St, Detroit, MI 48221","2026/04/01",1095,"2 Beds","Apartment"
"114 W Adams Rd, Detroit, MI 48226","2026/04/01",999,"Studio","Apartment"
"114 W Adams Rd, Detroit, MI 48226","2026/04/01",1350,"1 Bed","Apartment"
"114 W Adams Rd, Detroit, MI 48226","2026/04/01",2000,"2 Beds","Apartment"
NA,NA,NA,NA,NA
"2911 W Grand Blvd, Detroit, MI 48202","2026/04/01",1414,"Studio","Apartment"
"2911 W Grand Blvd, Detroit, MI 48202","2026/04/01",1600,"1 Bed","Apartment"
"2911 W Grand Blvd, Detroit, MI 48202","2026/04/01",1853,"2 Beds","Apartment"
