"Address","Date","Rent","Aprt_Type","Building_Type"
"1350 S Bascom Ave, San Jose, CA 95128","2026/03/02",3087,"Studio","Apartment"
"1350 S Bascom Ave, San Jose, CA 95128","2026/03/02",3577,"1 Bed","Apartment"
"1350 S Bascom Ave, San Jose, CA 95128","2026/03/02",4542,"2 Beds","Apartment"
"5255 Camden Ave, San Jose, CA 95124","2026/03/02",2788,"2 Beds",NA
"4300 The Woods Dr, San Jose, CA 95136","2026/03/02",2295,"Studio","Apartment"
"4300 The Woods Dr, San Jose, CA 95136","2026/03/02",2425,"1 Bed","Apartment"
"4300 The Woods Dr, San Jose, CA 95136","2026/03/02",2795,"2 Beds+","Apartment"
"2073 McLaughlin Ave, San Jose, CA 95122","2026/03/02",2590,"2 Beds","Apartment"
"2073 McLaughlin Ave, San Jose, CA 95122","2026/03/02",3500,"3 Beds","Apartment"
"355 Kiely Blvd, San Jose, CA 95129","2026/03/02",2100,"Studio","Apartment"
"355 Kiely Blvd, San Jose, CA 95129","2026/03/02",2495,"1 Bed","Apartment"
"355 Kiely Blvd, San Jose, CA 95129","2026/03/02",2870,"2 Beds","Apartment"
"4951 Cherry Ave, San Jose, CA 95118","2026/03/02",2465,"Studio","Apartment"
"4951 Cherry Ave, San Jose, CA 95118","2026/03/02",2655,"1 Bed","Apartment"
"4951 Cherry Ave, San Jose, CA 95118","2026/03/02",2995,"2 Beds","Apartment"
"1255 Babb Ct, San Jose, CA 95125","2026/03/02",3100,"2 Beds",NA
"2086 Lucretia Ave, San Jose, CA 95122","2026/03/02",2635,"2 Beds","Apartment"
"2086 Lucretia Ave, San Jose, CA 95122","2026/03/02",3262,"3 Beds","Apartment"
"1543 Ambergrove Dr, San Jose, CA 95131","2026/03/02",2700,"1 Bed","Apartment"
"1543 Ambergrove Dr, San Jose, CA 95131","2026/03/02",3150,"2 Beds","Apartment"
"1543 Ambergrove Dr, San Jose, CA 95131","2026/03/02",4100,"3 Beds","Apartment"
"5822 Charlotte Dr, San Jose, CA 95123","2026/03/02",2529,"1 Bed","Apartment"
"5822 Charlotte Dr, San Jose, CA 95123","2026/03/02",3589,"3 Beds","Apartment"
"6670 Emergent Way, San Jose, CA 95119","2026/03/02",2568,"Studio","Apartment"
"6670 Emergent Way, San Jose, CA 95119","2026/03/02",3139,"1 Bed","Apartment"
"6670 Emergent Way, San Jose, CA 95119","2026/03/02",4130,"2 Beds+","Apartment"
"10 E Reed St, San Jose, CA 95112","2026/03/02",2905,"Studio","Apartment"
"10 E Reed St, San Jose, CA 95112","2026/03/02",3321,"1 Bed","Apartment"
"10 E Reed St, San Jose, CA 95112","2026/03/02",4735,"2 Beds","Apartment"
"2230 Calle Del Mundo, Santa Clara, CA 95054","2026/03/02",3017,"Studio","Apartment"
"2230 Calle Del Mundo, Santa Clara, CA 95054","2026/03/02",3474,"1 Bed","Apartment"
"2230 Calle Del Mundo, Santa Clara, CA 95054","2026/03/02",4572,"2 Beds","Apartment"
"18303 Alpera Ln, Morgan Hill, CA 95037","2026/03/02",2831,"1 Bed","Apartment"
"18303 Alpera Ln, Morgan Hill, CA 95037","2026/03/02",3520,"2 Beds","Apartment"
"5150 Calle del Sol, Santa Clara, CA 95054","2026/03/02",3372,"Studio","Apartment"
"5150 Calle del Sol, Santa Clara, CA 95054","2026/03/02",4086,"1 Bed","Apartment"
"5150 Calle del Sol, Santa Clara, CA 95054","2026/03/02",5662,"2 Beds+","Apartment"
"1200 Rickabaugh Way, Santa Clara, CA 95050","2026/03/02",3570,"Studio","Apartment"
"1200 Rickabaugh Way, Santa Clara, CA 95050","2026/03/02",3415,"1 Bed","Apartment"
"1200 Rickabaugh Way, Santa Clara, CA 95050","2026/03/02",4290,"2 Beds+","Apartment"
"2275 S Bascom Ave, Campbell, CA 95008","2026/03/02",2405,"1 Bed","Apartment"
"2275 S Bascom Ave, Campbell, CA 95008","2026/03/02",2905,"2 Beds","Apartment"
"2275 S Bascom Ave, Campbell, CA 95008","2026/03/02",3555,"3 Beds","Apartment"
"1101 N Fair Oaks Ave, Sunnyvale, CA 94089","2026/03/02",3050,"Studio","Apartment"
"1101 N Fair Oaks Ave, Sunnyvale, CA 94089","2026/03/02",3200,"1 Bed","Apartment"
"1101 N Fair Oaks Ave, Sunnyvale, CA 94089","2026/03/02",3800,"2 Beds","Apartment"
"1205 Coleman Ave, Santa Clara, CA 95050","2026/03/02",3570,"Studio","Apartment"
"1205 Coleman Ave, Santa Clara, CA 95050","2026/03/02",3415,"1 Bed","Apartment"
"1205 Coleman Ave, Santa Clara, CA 95050","2026/03/02",4290,"2 Beds+","Apartment"
"2240 Calle De Luna, Santa Clara, CA 95054","2026/03/02",3205,"Studio","Apartment"
"2240 Calle De Luna, Santa Clara, CA 95054","2026/03/02",3594,"1 Bed","Apartment"
"919 S Winchester Blvd, San Jose, CA 95128","2026/03/02",3046,"1 Bed","Apartment"
"919 S Winchester Blvd, San Jose, CA 95128","2026/03/02",3899,"2 Beds","Apartment"
"525 N 7th St, San Jose, CA 95112","2026/03/02",2825,"1 Bed","Apartment"
"525 N 7th St, San Jose, CA 95112","2026/03/02",4196,"2 Beds","Apartment"
"525 N 7th St, San Jose, CA 95112","2026/03/02",4721,"3 Beds","Apartment"
"388 Santana Row, San Jose, CA 95128","2026/03/02",3100,"Studio","Apartment"
"388 Santana Row, San Jose, CA 95128","2026/03/02",3865,"1 Bed","Apartment"
"388 Santana Row, San Jose, CA 95128","2026/03/02",5776,"2 Beds+","Apartment"
"121 E Tasman Dr, San Jose, CA 95134","2026/03/02",3023,"",NA
"377 Santana Row, San Jose, CA 95128","2026/03/02",3218,"1 Bed","Apartment"
"377 Santana Row, San Jose, CA 95128","2026/03/02",4184,"2 Beds","Apartment"
"377 Santana Row, San Jose, CA 95128","2026/03/02",5305,"3 Beds+","Apartment"
"5805 Charlotte Dr, San Jose, CA 95123","2026/03/02",2899,"1 Bed","Apartment"
"5805 Charlotte Dr, San Jose, CA 95123","2026/03/02",3366,"2 Beds","Apartment"
"1700 Newbury Park Dr, San Jose, CA 95133","2026/03/02",2706,"Studio","Apartment"
"1700 Newbury Park Dr, San Jose, CA 95133","2026/03/02",2720,"1 Bed","Apartment"
"1700 Newbury Park Dr, San Jose, CA 95133","2026/03/02",3329,"2 Beds","Apartment"
NA,NA,NA,NA,NA
"515 Lincoln Ave, San Jose, CA 95126","2026/03/02",2685,"Studio","Apartment"
"515 Lincoln Ave, San Jose, CA 95126","2026/03/02",3020,"1 Bed","Apartment"
"138 Balbach St, San Jose, CA 95110","2026/03/02",3015,"1 Bed","Apartment"
"138 Balbach St, San Jose, CA 95110","2026/03/02",3784,"2 Beds","Apartment"
"138 Balbach St, San Jose, CA 95110","2026/03/02",5100,"3 Beds","Apartment"
"620 N 6th St, San Jose, CA 95112","2026/03/02",2840,"Studio","Apartment"
"620 N 6th St, San Jose, CA 95112","2026/03/02",3350,"1 Bed","Apartment"
"620 N 6th St, San Jose, CA 95112","2026/03/02",4032,"2 Beds+","Apartment"
"1001 Blossom Hill Rd, San Jose, CA 95123","2026/03/02",2576,"1 Bed","Apartment"
"1001 Blossom Hill Rd, San Jose, CA 95123","2026/03/02",2629,"2 Beds","Apartment"
"1001 Blossom Hill Rd, San Jose, CA 95123","2026/03/02",3529,"3 Beds","Apartment"
"996-998 Meridian Ave, San Jose, CA 95126","2026/03/02",2475,"3 Beds",NA
"700 S Saratoga Ave, San Jose, CA 95129","2026/03/02",2013,"Studio","Apartment"
"700 S Saratoga Ave, San Jose, CA 95129","2026/03/02",2375,"1 Bed","Apartment"
"700 S Saratoga Ave, San Jose, CA 95129","2026/03/02",3508,"2 Beds","Apartment"
"55-75 S 6th St, San Jose, CA 95112","2026/03/02",2595,"2 Beds",NA
"250 Brandon St, San Jose, CA 95134","2026/03/02",2932,"Studio","Apartment"
"250 Brandon St, San Jose, CA 95134","2026/03/02",2985,"1 Bed","Apartment"
"250 Brandon St, San Jose, CA 95134","2026/03/02",4190,"2 Beds","Apartment"
"899 Morrison Park Dr, San Jose, CA 95126","2026/03/02",3150,"1 Bed","Apartment"
"899 Morrison Park Dr, San Jose, CA 95126","2026/03/02",3294,"2 Beds","Apartment"
"899 Morrison Park Dr, San Jose, CA 95126","2026/03/02",4240,"3 Beds","Apartment"
"1050 Summerside Dr, San Jose, CA 95122","2026/03/02",2125,"1 Bed","Apartment"
"1050 Summerside Dr, San Jose, CA 95122","2026/03/02",2660,"2 Beds","Apartment"
"1045 Coleman Rd, San Jose, CA 95123","2026/03/02",2549,"1 Bed","Apartment"
"1045 Coleman Rd, San Jose, CA 95123","2026/03/02",3140,"2 Beds","Apartment"
"1045 Coleman Rd, San Jose, CA 95123","2026/03/02",3937,"3 Beds","Apartment"
"1300 The Alameda, San Jose, CA 95126","2026/03/02",2883,"1 Bed","Apartment"
"1300 The Alameda, San Jose, CA 95126","2026/03/02",3646,"2 Beds","Apartment"
"1300 The Alameda, San Jose, CA 95126","2026/03/02",4682,"3 Beds","Apartment"
"3246 Cortese Cir, San Jose, CA 95127","2026/03/02",2400,"1 Bed","Apartment"
"3246 Cortese Cir, San Jose, CA 95127","2026/03/02",2900,"2 Beds","Apartment"
"2550 S King Rd, San Jose, CA 95122","2026/03/02",2156,"Studio","Apartment"
"2550 S King Rd, San Jose, CA 95122","2026/03/02",2303,"1 Bed","Apartment"
"2550 S King Rd, San Jose, CA 95122","2026/03/02",2753,"2 Beds","Apartment"
"3500 Palmilla Dr, San Jose, CA 95134","2026/03/02",2650,"Studio","Apartment"
"3500 Palmilla Dr, San Jose, CA 95134","2026/03/02",2770,"1 Bed","Apartment"
"3500 Palmilla Dr, San Jose, CA 95134","2026/03/02",3525,"2 Beds+","Apartment"
"320 Crescent Village Cir, San Jose, CA 95134","2026/03/02",2700,"Studio","Apartment"
"320 Crescent Village Cir, San Jose, CA 95134","2026/03/02",2925,"1 Bed","Apartment"
"320 Crescent Village Cir, San Jose, CA 95134","2026/03/02",3545,"2 Beds","Apartment"
"98 N 1st St, San Jose, CA 95113","2026/03/02",2648,"Studio","Apartment"
"98 N 1st St, San Jose, CA 95113","2026/03/02",2865,"1 Bed","Apartment"
"98 N 1st St, San Jose, CA 95113","2026/03/02",4050,"2 Beds","Apartment"
"808 W San Carlos St, San Jose, CA 95126","2026/03/02",2590,"Studio","Apartment"
"808 W San Carlos St, San Jose, CA 95126","2026/03/02",3038,"1 Bed","Apartment"
"808 W San Carlos St, San Jose, CA 95126","2026/03/02",3686,"2 Beds","Apartment"
"1785 Almaden Rd, San Jose, CA 95125","2026/03/02",3372,"2 Beds",NA
NA,NA,NA,NA,NA
"2333 Calle Del Mundo, Santa Clara, CA 95054","2026/03/02",4070,"1 Bed","Apartment"
"2333 Calle Del Mundo, Santa Clara, CA 95054","2026/03/02",4758,"2 Beds","Apartment"
"2333 Calle Del Mundo, Santa Clara, CA 95054","2026/03/02",6205,"3 Beds","Apartment"
NA,NA,NA,NA,NA
"1180 Lochinvar Ave, Sunnyvale, CA 94087","2026/03/02",2595,"1 Bed","Apartment"
"1180 Lochinvar Ave, Sunnyvale, CA 94087","2026/03/02",2995,"2 Beds","Apartment"
