"Address","Date","Rent","Aprt_Type","Building_Type"
"5255 Camden Ave, San Jose, CA 95124","2026/01/12",1795,"Studio","Apartment"
"5255 Camden Ave, San Jose, CA 95124","2026/01/12",2788,"2 Beds","Apartment"
"1350 S Bascom Ave, San Jose, CA 95128","2026/01/12",3030,"Studio","Apartment"
"1350 S Bascom Ave, San Jose, CA 95128","2026/01/12",3430,"1 Bed","Apartment"
"1350 S Bascom Ave, San Jose, CA 95128","2026/01/12",4485,"2 Beds","Apartment"
"4300 The Woods Dr, San Jose, CA 95136","2026/01/12",1945,"Studio","Apartment"
"4300 The Woods Dr, San Jose, CA 95136","2026/01/12",2425,"1 Bed","Apartment"
"4300 The Woods Dr, San Jose, CA 95136","2026/01/12",2795,"2 Beds+","Apartment"
"2086 Lucretia Ave, San Jose, CA 95122","2026/01/12",2635,"2 Beds","Apartment"
"2086 Lucretia Ave, San Jose, CA 95122","2026/01/12",3262,"3 Beds","Apartment"
"1543 Ambergrove Dr, San Jose, CA 95131","2026/01/12",2850,"1 Bed","Apartment"
"1543 Ambergrove Dr, San Jose, CA 95131","2026/01/12",2775,"2 Beds","Apartment"
"1543 Ambergrove Dr, San Jose, CA 95131","2026/01/12",4100,"3 Beds","Apartment"
"5822 Charlotte Dr, San Jose, CA 95123","2026/01/12",2529,"1 Bed","Apartment"
"5822 Charlotte Dr, San Jose, CA 95123","2026/01/12",2979,"2 Beds","Apartment"
"5822 Charlotte Dr, San Jose, CA 95123","2026/01/12",3889,"3 Beds","Apartment"
"181 E Santa Clara St, San Jose, CA 95113","2026/01/12",3469,"Studio","Apartment"
"181 E Santa Clara St, San Jose, CA 95113","2026/01/12",3691,"1 Bed","Apartment"
"181 E Santa Clara St, San Jose, CA 95113","2026/01/12",4862,"2 Beds","Apartment"
"6670 Emergent Way, San Jose, CA 95119","2026/01/12",2534,"Studio","Apartment"
"6670 Emergent Way, San Jose, CA 95119","2026/01/12",2783,"1 Bed","Apartment"
"6670 Emergent Way, San Jose, CA 95119","2026/01/12",3523,"2 Beds+","Apartment"
"10 E Reed St, San Jose, CA 95112","2026/01/12",2547,"Studio","Apartment"
"10 E Reed St, San Jose, CA 95112","2026/01/12",2910,"1 Bed","Apartment"
"10 E Reed St, San Jose, CA 95112","2026/01/12",3575,"2 Beds","Apartment"
"2073 McLaughlin Ave, San Jose, CA 95122","2026/01/12",2590,"2 Beds","Apartment"
"2073 McLaughlin Ave, San Jose, CA 95122","2026/01/12",3580,"3 Beds","Apartment"
"355 Kiely Blvd, San Jose, CA 95129","2026/01/12",1930,"Studio","Apartment"
"355 Kiely Blvd, San Jose, CA 95129","2026/01/12",2349,"1 Bed","Apartment"
"355 Kiely Blvd, San Jose, CA 95129","2026/01/12",2870,"2 Beds","Apartment"
"4951 Cherry Ave, San Jose, CA 95118","2026/01/12",2095,"Studio","Apartment"
"4951 Cherry Ave, San Jose, CA 95118","2026/01/12",2655,"1 Bed","Apartment"
"4951 Cherry Ave, San Jose, CA 95118","2026/01/12",2995,"2 Beds","Apartment"
"1255 Babb Ct, San Jose, CA 95125","2026/01/12",2550,"1 Bed","Apartment"
"1255 Babb Ct, San Jose, CA 95125","2026/01/12",3300,"2 Beds","Apartment"
"1205 Coleman Ave, Santa Clara, CA 95050","2026/01/12",3445,"Studio","Apartment"
"1205 Coleman Ave, Santa Clara, CA 95050","2026/01/12",3355,"1 Bed","Apartment"
"1205 Coleman Ave, Santa Clara, CA 95050","2026/01/12",4365,"2 Beds+","Apartment"
"2240 Calle De Luna, Santa Clara, CA 95054","2026/01/12",3570,"1 Bed","Apartment"
"2240 Calle De Luna, Santa Clara, CA 95054","2026/01/12",5989,"3 Beds","Apartment"
"2333 Calle Del Mundo, Santa Clara, CA 95054","2026/01/12",3485,"1 Bed","Apartment"
"2333 Calle Del Mundo, Santa Clara, CA 95054","2026/01/12",5033,"2 Beds","Apartment"
"2333 Calle Del Mundo, Santa Clara, CA 95054","2026/01/12",6505,"3 Beds","Apartment"
"5150 Calle del Sol, Santa Clara, CA 95054","2026/01/12",3276,"Studio","Apartment"
"5150 Calle del Sol, Santa Clara, CA 95054","2026/01/12",3972,"1 Bed","Apartment"
"5150 Calle del Sol, Santa Clara, CA 95054","2026/01/12",5460,"2 Beds+","Apartment"
"1200 Rickabaugh Way, Santa Clara, CA 95050","2026/01/12",3445,"Studio","Apartment"
"1200 Rickabaugh Way, Santa Clara, CA 95050","2026/01/12",3355,"1 Bed","Apartment"
"1200 Rickabaugh Way, Santa Clara, CA 95050","2026/01/12",4365,"2 Beds+","Apartment"
"18730 Miner Ln, Morgan Hill, CA 95037","2026/01/12",2178,"1 Bed","Apartment"
"18730 Miner Ln, Morgan Hill, CA 95037","2026/01/12",2602,"2 Beds","Apartment"
"18730 Miner Ln, Morgan Hill, CA 95037","2026/01/12",2994,"3 Beds","Apartment"
"2230 Calle Del Mundo, Santa Clara, CA 95054","2026/01/12",2975,"Studio","Apartment"
"2230 Calle Del Mundo, Santa Clara, CA 95054","2026/01/12",3354,"1 Bed","Apartment"
"2230 Calle Del Mundo, Santa Clara, CA 95054","2026/01/12",4530,"2 Beds","Apartment"
"2275 S Bascom Ave, Campbell, CA 95008","2026/01/12",2555,"1 Bed","Apartment"
"2275 S Bascom Ave, Campbell, CA 95008","2026/01/12",2855,"2 Beds","Apartment"
"2275 S Bascom Ave, Campbell, CA 95008","2026/01/12",3555,"3 Beds","Apartment"
"1101 N Fair Oaks Ave, Sunnyvale, CA 94089","2026/01/12",3050,"Studio","Apartment"
"1101 N Fair Oaks Ave, Sunnyvale, CA 94089","2026/01/12",3200,"1 Bed","Apartment"
"1101 N Fair Oaks Ave, Sunnyvale, CA 94089","2026/01/12",3800,"2 Beds","Apartment"
"18303 Alpera Ln, Morgan Hill, CA 95037","2026/01/12",2797,"1 Bed","Apartment"
"18303 Alpera Ln, Morgan Hill, CA 95037","2026/01/12",3501,"2 Beds","Apartment"
"1050 Summerside Dr, San Jose, CA 95122","2026/01/12",2055,"1 Bed","Apartment"
"1050 Summerside Dr, San Jose, CA 95122","2026/01/12",2610,"2 Beds","Apartment"
"1045 Coleman Rd, San Jose, CA 95123","2026/01/12",2826,"1 Bed","Apartment"
"1045 Coleman Rd, San Jose, CA 95123","2026/01/12",3236,"2 Beds","Apartment"
