"Address","Date","Rent","Aprt_Type","Building_Type"
"1350 S Bascom Ave, San Jose, CA 95128","2026/04/01",2995,"Studio","Apartment"
"1350 S Bascom Ave, San Jose, CA 95128","2026/04/01",3533,"1 Bed","Apartment"
"1350 S Bascom Ave, San Jose, CA 95128","2026/04/01",4642,"2 Beds","Apartment"
"5255 Camden Ave, San Jose, CA 95124","2026/04/01",2188,"1 Bed","Apartment"
"5255 Camden Ave, San Jose, CA 95124","2026/04/01",2788,"2 Beds","Apartment"
"4300 The Woods Dr, San Jose, CA 95136","2026/04/01",2295,"Studio","Apartment"
"4300 The Woods Dr, San Jose, CA 95136","2026/04/01",2425,"1 Bed","Apartment"
"4300 The Woods Dr, San Jose, CA 95136","2026/04/01",2795,"2 Beds+","Apartment"
"6670 Emergent Way, San Jose, CA 95119","2026/04/01",2628,"Studio","Apartment"
"6670 Emergent Way, San Jose, CA 95119","2026/04/01",3014,"1 Bed","Apartment"
"6670 Emergent Way, San Jose, CA 95119","2026/04/01",3909,"2 Beds+","Apartment"
"10 E Reed St, San Jose, CA 95112","2026/04/01",3585,"1 Bed","Apartment"
"10 E Reed St, San Jose, CA 95112","2026/04/01",4445,"2 Beds","Apartment"
"2073 McLaughlin Ave, San Jose, CA 95122","2026/04/01",2545,"2 Beds","Apartment"
"2073 McLaughlin Ave, San Jose, CA 95122","2026/04/01",3265,"3 Beds","Apartment"
"355 Kiely Blvd, San Jose, CA 95129","2026/04/01",2095,"Studio","Apartment"
"355 Kiely Blvd, San Jose, CA 95129","2026/04/01",2386,"1 Bed","Apartment"
"355 Kiely Blvd, San Jose, CA 95129","2026/04/01",3078,"2 Beds","Apartment"
"4951 Cherry Ave, San Jose, CA 95118","2026/04/01",2465,"Studio","Apartment"
"4951 Cherry Ave, San Jose, CA 95118","2026/04/01",2655,"1 Bed","Apartment"
"4951 Cherry Ave, San Jose, CA 95118","2026/04/01",2995,"2 Beds","Apartment"
"1255 Babb Ct, San Jose, CA 95125","2026/04/01",2700,"1 Bed","Apartment"
"1255 Babb Ct, San Jose, CA 95125","2026/04/01",3300,"2 Beds","Apartment"
"2086 Lucretia Ave, San Jose, CA 95122","2026/04/01",2635,"2 Beds","Apartment"
"2086 Lucretia Ave, San Jose, CA 95122","2026/04/01",3262,"3 Beds","Apartment"
"1543 Ambergrove Dr, San Jose, CA 95131","2026/04/01",2700,"1 Bed","Apartment"
"1543 Ambergrove Dr, San Jose, CA 95131","2026/04/01",2825,"2 Beds","Apartment"
"1543 Ambergrove Dr, San Jose, CA 95131","2026/04/01",4100,"3 Beds","Apartment"
"5822 Charlotte Dr, San Jose, CA 95123","2026/04/01",2529,"3 Beds",NA
"2230 Calle Del Mundo, Santa Clara, CA 95054","2026/04/01",2867,"Studio","Apartment"
"2230 Calle Del Mundo, Santa Clara, CA 95054","2026/04/01",3546,"1 Bed","Apartment"
"2230 Calle Del Mundo, Santa Clara, CA 95054","2026/04/01",4796,"2 Beds","Apartment"
"18303 Alpera Ln, Morgan Hill, CA 95037","2026/04/01",3010,"1 Bed","Apartment"
"18303 Alpera Ln, Morgan Hill, CA 95037","2026/04/01",3520,"2 Beds","Apartment"
"5150 Calle del Sol, Santa Clara, CA 95054","2026/04/01",3530,"Studio","Apartment"
"5150 Calle del Sol, Santa Clara, CA 95054","2026/04/01",4192,"1 Bed","Apartment"
"5150 Calle del Sol, Santa Clara, CA 95054","2026/04/01",5520,"2 Beds+","Apartment"
"2240 Calle De Luna, Santa Clara, CA 95054","2026/04/01",3814,"2 Beds+",NA
"1200 Rickabaugh Way, Santa Clara, CA 95050","2026/04/01",3260,"Studio","Apartment"
"1200 Rickabaugh Way, Santa Clara, CA 95050","2026/04/01",3550,"1 Bed","Apartment"
"1200 Rickabaugh Way, Santa Clara, CA 95050","2026/04/01",4465,"2 Beds+","Apartment"
"2275 S Bascom Ave, Campbell, CA 95008","2026/04/01",2455,"1 Bed","Apartment"
"2275 S Bascom Ave, Campbell, CA 95008","2026/04/01",2955,"2 Beds","Apartment"
"2275 S Bascom Ave, Campbell, CA 95008","2026/04/01",3555,"3 Beds","Apartment"
"1101 N Fair Oaks Ave, Sunnyvale, CA 94089","2026/04/01",3050,"Studio","Apartment"
"1101 N Fair Oaks Ave, Sunnyvale, CA 94089","2026/04/01",3200,"1 Bed","Apartment"
"1101 N Fair Oaks Ave, Sunnyvale, CA 94089","2026/04/01",3800,"2 Beds","Apartment"
"138 Balbach St, San Jose, CA 95110","2026/04/01",2951,"1 Bed","Apartment"
"138 Balbach St, San Jose, CA 95110","2026/04/01",4639,"2 Beds","Apartment"
"138 Balbach St, San Jose, CA 95110","2026/04/01",5101,"3 Beds","Apartment"
"919 S Winchester Blvd, San Jose, CA 95128","2026/04/01",2967,"1 Bed","Apartment"
"919 S Winchester Blvd, San Jose, CA 95128","2026/04/01",4027,"2 Beds","Apartment"
"525 N 7th St, San Jose, CA 95112","2026/04/01",2764,"1 Bed","Apartment"
"525 N 7th St, San Jose, CA 95112","2026/04/01",4098,"2 Beds","Apartment"
"388 Santana Row, San Jose, CA 95128","2026/04/01",3382,"Studio","Apartment"
"388 Santana Row, San Jose, CA 95128","2026/04/01",3988,"1 Bed","Apartment"
"388 Santana Row, San Jose, CA 95128","2026/04/01",5413,"2 Beds","Apartment"
"121 E Tasman Dr, San Jose, CA 95134","2026/04/01",3023,"Studio","Apartment"
"121 E Tasman Dr, San Jose, CA 95134","2026/04/01",2988,"1 Bed","Apartment"
"377 Santana Row, San Jose, CA 95128","2026/04/01",3313,"1 Bed","Apartment"
"377 Santana Row, San Jose, CA 95128","2026/04/01",4398,"2 Beds","Apartment"
"377 Santana Row, San Jose, CA 95128","2026/04/01",5336,"3 Beds+","Apartment"
"5805 Charlotte Dr, San Jose, CA 95123","2026/04/01",3046,"1 Bed","Apartment"
"5805 Charlotte Dr, San Jose, CA 95123","2026/04/01",3624,"2 Beds","Apartment"
"5805 Charlotte Dr, San Jose, CA 95123","2026/04/01",4784,"3 Beds","Apartment"
"1700 Newbury Park Dr, San Jose, CA 95133","2026/04/01",2599,"Studio","Apartment"
"1700 Newbury Park Dr, San Jose, CA 95133","2026/04/01",2629,"1 Bed","Apartment"
"1700 Newbury Park Dr, San Jose, CA 95133","2026/04/01",3444,"2 Beds","Apartment"
"868 S 5th St, San Jose, CA 95112","2026/04/01",2690,"",NA
"515 Lincoln Ave, San Jose, CA 95126","2026/04/01",2716,"Studio","Apartment"
"515 Lincoln Ave, San Jose, CA 95126","2026/04/01",3159,"1 Bed","Apartment"
"515 Lincoln Ave, San Jose, CA 95126","2026/04/01",4036,"2 Beds","Apartment"
"98 N 1st St, San Jose, CA 95113","2026/04/01",2681,"Studio","Apartment"
"98 N 1st St, San Jose, CA 95113","2026/04/01",2993,"1 Bed","Apartment"
"98 N 1st St, San Jose, CA 95113","2026/04/01",3971,"2 Beds","Apartment"
"808 W San Carlos St, San Jose, CA 95126","2026/04/01",2686,"Studio","Apartment"
"808 W San Carlos St, San Jose, CA 95126","2026/04/01",2968,"1 Bed","Apartment"
"808 W San Carlos St, San Jose, CA 95126","2026/04/01",3752,"2 Beds","Apartment"
"1785 Almaden Rd, San Jose, CA 95125","2026/04/01",3381,"2 Beds",NA
"620 N 6th St, San Jose, CA 95112","2026/04/01",2855,"Studio","Apartment"
"620 N 6th St, San Jose, CA 95112","2026/04/01",3334,"1 Bed","Apartment"
"620 N 6th St, San Jose, CA 95112","2026/04/01",4092,"2 Beds+","Apartment"
"1001 Blossom Hill Rd, San Jose, CA 95123","2026/04/01",2576,"1 Bed","Apartment"
"1001 Blossom Hill Rd, San Jose, CA 95123","2026/04/01",2629,"2 Beds","Apartment"
"1001 Blossom Hill Rd, San Jose, CA 95123","2026/04/01",3549,"3 Beds","Apartment"
"996-998 Meridian Ave, San Jose, CA 95126","2026/04/01",2475,"3 Beds",NA
"700 S Saratoga Ave, San Jose, CA 95129","2026/04/01",2025,"Studio","Apartment"
"700 S Saratoga Ave, San Jose, CA 95129","2026/04/01",2315,"1 Bed","Apartment"
"700 S Saratoga Ave, San Jose, CA 95129","2026/04/01",3256,"2 Beds","Apartment"
"55-75 S 6th St, San Jose, CA 95112","2026/04/01",2595,"2 Beds",NA
"250 Brandon St, San Jose, CA 95134","2026/04/01",2725,"Studio","Apartment"
"250 Brandon St, San Jose, CA 95134","2026/04/01",2975,"1 Bed","Apartment"
"250 Brandon St, San Jose, CA 95134","2026/04/01",4225,"2 Beds","Apartment"
"77 N Almaden Ave, San Jose, CA 95110","2026/04/01",2583,"1 Bed","Apartment"
"77 N Almaden Ave, San Jose, CA 95110","2026/04/01",3329,"2 Beds","Apartment"
"1045 Coleman Rd, San Jose, CA 95123","2026/04/01",2816,"1 Bed","Apartment"
"1045 Coleman Rd, San Jose, CA 95123","2026/04/01",3256,"2 Beds","Apartment"
"1045 Coleman Rd, San Jose, CA 95123","2026/04/01",4057,"3 Beds","Apartment"
"1300 The Alameda, San Jose, CA 95126","2026/04/01",2933,"1 Bed","Apartment"
"1300 The Alameda, San Jose, CA 95126","2026/04/01",3240,"2 Beds","Apartment"
"1300 The Alameda, San Jose, CA 95126","2026/04/01",4397,"3 Beds","Apartment"
"3246 Cortese Cir, San Jose, CA 95127","2026/04/01",2400,"1 Bed","Apartment"
