"Address","Date","Rent","Aprt_Type","Building_Type"
"1121 E Ashton Ave, Salt Lake City, UT 84106","2026/02/02",1325,"Studio","Apartment"
"1121 E Ashton Ave, Salt Lake City, UT 84106","2026/02/02",1850,"1 Bed","Apartment"
"1121 E Ashton Ave, Salt Lake City, UT 84106","2026/02/02",1395,"2 Beds+","Apartment"
"320 N 490 W, Salt Lake City, UT 84103","2026/02/02",1663,"Studio","Apartment"
"320 N 490 W, Salt Lake City, UT 84103","2026/02/02",1786,"1 Bed","Apartment"
"320 N 490 W, Salt Lake City, UT 84103","2026/02/02",2912,"2 Beds+","Apartment"
"565 W 100 S, Salt Lake City, UT 84101","2026/02/02",1540,"Studio","Apartment"
"565 W 100 S, Salt Lake City, UT 84101","2026/02/02",1569,"1 Bed","Apartment"
"565 W 100 S, Salt Lake City, UT 84101","2026/02/02",2275,"2 Beds+","Apartment"
"111 N Cornell St, Salt Lake City, UT 84116","2026/02/02",1199,"Studio","Apartment"
"111 N Cornell St, Salt Lake City, UT 84116","2026/02/02",1339,"1 Bed","Apartment"
"111 N Cornell St, Salt Lake City, UT 84116","2026/02/02",1894,"2 Beds","Apartment"
"974 E 2100 S, Salt Lake City, UT 84106","2026/02/02",1399,"1 Bed","Apartment"
"974 E 2100 S, Salt Lake City, UT 84106","2026/02/02",2675,"2 Beds","Apartment"
"315 W Pierpont Ave, Salt Lake City, UT 84101","2026/02/02",1250,"Studio","Apartment"
"315 W Pierpont Ave, Salt Lake City, UT 84101","2026/02/02",1589,"1 Bed","Apartment"
"315 W Pierpont Ave, Salt Lake City, UT 84101","2026/02/02",2189,"2 Beds","Apartment"
"480 E South Temple, Salt Lake City, UT 84111","2026/02/02",1209,"1 Bed","Apartment"
"480 E South Temple, Salt Lake City, UT 84111","2026/02/02",1899,"2 Beds","Apartment"
"515 S 400 E, Salt Lake City, UT 84111","2026/02/02",1300,"Studio","Apartment"
"515 S 400 E, Salt Lake City, UT 84111","2026/02/02",1499,"1 Bed","Apartment"
"515 S 400 E, Salt Lake City, UT 84111","2026/02/02",2150,"2 Beds","Apartment"
"611 S Main St, Salt Lake City, UT 84111","2026/02/02",1484,"1 Bed","Apartment"
"611 S Main St, Salt Lake City, UT 84111","2026/02/02",2199,"2 Beds","Apartment"
"3690 S Highland Dr, Salt Lake City, UT 84106","2026/02/02",1499,"2 Beds","Apartment"
"3690 S Highland Dr, Salt Lake City, UT 84106","2026/02/02",1750,"3 Beds","Apartment"
"4150 S 300 E, Salt Lake City, UT 84107","2026/02/02",1218,"1 Bed","Apartment"
"4150 S 300 E, Salt Lake City, UT 84107","2026/02/02",1449,"2 Beds","Apartment"
"4150 S 300 E, Salt Lake City, UT 84107","2026/02/02",1594,"3 Beds","Apartment"
"566 S Redwood Rd, Salt Lake City, UT 84104","2026/02/02",1595,"1 Bed","Apartment"
"566 S Redwood Rd, Salt Lake City, UT 84104","2026/02/02",1995,"2 Beds","Apartment"
"505 W 100 S, Salt Lake City, UT 84101","2026/02/02",1267,"Studio","Apartment"
"505 W 100 S, Salt Lake City, UT 84101","2026/02/02",1374,"1 Bed","Apartment"
"505 W 100 S, Salt Lake City, UT 84101","2026/02/02",2143,"2 Beds+","Apartment"
"241 W 200 S, Salt Lake City, UT 84101","2026/02/02",1484,"Studio","Apartment"
"241 W 200 S, Salt Lake City, UT 84101","2026/02/02",2158,"1 Bed","Apartment"
"241 W 200 S, Salt Lake City, UT 84101","2026/02/02",2294,"2 Beds","Apartment"
"455 W 200 N, Salt Lake City, UT 84103","2026/02/02",1649,"Studio","Apartment"
"455 W 200 N, Salt Lake City, UT 84103","2026/02/02",2048,"1 Bed","Apartment"
"455 W 200 N, Salt Lake City, UT 84103","2026/02/02",2749,"2 Beds","Apartment"
"245 S 200 E, Salt Lake City, UT 84111","2026/02/02",1552,"Studio","Apartment"
"245 S 200 E, Salt Lake City, UT 84111","2026/02/02",1510,"1 Bed","Apartment"
"245 S 200 E, Salt Lake City, UT 84111","2026/02/02",2205,"2 Beds","Apartment"
"2852 S West Temple St, Salt Lake City, UT 84115","2026/02/02",2178,"2 Beds","Apartment"
"2852 S West Temple St, Salt Lake City, UT 84115","2026/02/02",2478,"3 Beds","Apartment"
"1740 W Gertie Ave, Salt Lake City, UT 84116","2026/02/02",1076,"Studio","Apartment"
"1740 W Gertie Ave, Salt Lake City, UT 84116","2026/02/02",1300,"1 Bed","Apartment"
"1740 W Gertie Ave, Salt Lake City, UT 84116","2026/02/02",1676,"2 Beds","Apartment"
"550 W 200 S, Salt Lake City, UT 84101","2026/02/02",1338,"Studio","Apartment"
"550 W 200 S, Salt Lake City, UT 84101","2026/02/02",1503,"1 Bed","Apartment"
"550 W 200 S, Salt Lake City, UT 84101","2026/02/02",2293,"2 Beds+","Apartment"
"89 E 200 S, Salt Lake City, UT 84111","2026/02/02",2010,"Studio","Apartment"
"89 E 200 S, Salt Lake City, UT 84111","2026/02/02",2585,"1 Bed","Apartment"
"89 E 200 S, Salt Lake City, UT 84111","2026/02/02",3225,"2 Beds+","Apartment"
"205 S 500 W, Salt Lake City, UT 84101","2026/02/02",1216,"Studio","Apartment"
"205 S 500 W, Salt Lake City, UT 84101","2026/02/02",1776,"1 Bed","Apartment"
"205 S 500 W, Salt Lake City, UT 84101","2026/02/02",2562,"2 Beds","Apartment"
"447 W 4800 S, Salt Lake City, UT 84123","2026/02/02",1214,"Studio","Apartment"
"447 W 4800 S, Salt Lake City, UT 84123","2026/02/02",1390,"1 Bed","Apartment"
"447 W 4800 S, Salt Lake City, UT 84123","2026/02/02",1664,"2 Beds","Apartment"
"470 W 200 N, Salt Lake City, UT 84103","2026/02/02",1364,"Studio","Apartment"
"470 W 200 N, Salt Lake City, UT 84103","2026/02/02",1664,"1 Bed","Apartment"
"634 S 400 W, Salt Lake City, UT 84101","2026/02/02",1369,"Studio","Apartment"
"634 S 400 W, Salt Lake City, UT 84101","2026/02/02",1399,"1 Bed","Apartment"
"634 S 400 W, Salt Lake City, UT 84101","2026/02/02",2839,"2 Beds","Apartment"
"1350 E Miller Ave, Salt Lake City, UT 84106","2026/02/02",1746,"Studio","Apartment"
"1350 E Miller Ave, Salt Lake City, UT 84106","2026/02/02",2020,"1 Bed","Apartment"
"1350 E Miller Ave, Salt Lake City, UT 84106","2026/02/02",2629,"2 Beds","Apartment"
"348 E South Temple, Salt Lake City, UT 84111","2026/02/02",1488,"Studio","Apartment"
"348 E South Temple, Salt Lake City, UT 84111","2026/02/02",2188,"1 Bed","Apartment"
"348 E South Temple, Salt Lake City, UT 84111","2026/02/02",3603,"2 Beds","Apartment"
"30 S Main St, Salt Lake City, UT 84101","2026/02/02",2008,"Studio","Apartment"
