"Address","Date","Rent","Aprt_Type","Building_Type"
"1121 E Ashton Ave, Salt Lake City, UT 84106","2026/04/01",1325,"Studio","Apartment"
"1121 E Ashton Ave, Salt Lake City, UT 84106","2026/04/01",1850,"1 Bed","Apartment"
"1121 E Ashton Ave, Salt Lake City, UT 84106","2026/04/01",1395,"2 Beds+","Apartment"
"565 W 100 S, Salt Lake City, UT 84101","2026/04/01",1569,"1 Bed","Apartment"
"565 W 100 S, Salt Lake City, UT 84101","2026/04/01",2105,"2 Beds","Apartment"
"565 W 100 S, Salt Lake City, UT 84101","2026/04/01",3020,"3 Beds","Apartment"
"111 N Cornell St, Salt Lake City, UT 84116","2026/04/01",1236,"Studio","Apartment"
"111 N Cornell St, Salt Lake City, UT 84116","2026/04/01",1336,"1 Bed","Apartment"
"111 N Cornell St, Salt Lake City, UT 84116","2026/04/01",1992,"2 Beds","Apartment"
"320 N 490 W, Salt Lake City, UT 84103","2026/04/01",1654,"Studio","Apartment"
"320 N 490 W, Salt Lake City, UT 84103","2026/04/01",1691,"1 Bed","Apartment"
"320 N 490 W, Salt Lake City, UT 84103","2026/04/01",2997,"2 Beds","Apartment"
"315 W Pierpont Ave, Salt Lake City, UT 84101","2026/04/01",1395,"Studio","Apartment"
"315 W Pierpont Ave, Salt Lake City, UT 84101","2026/04/01",1575,"1 Bed","Apartment"
"315 W Pierpont Ave, Salt Lake City, UT 84101","2026/04/01",2189,"2 Beds","Apartment"
"515 S 400 E, Salt Lake City, UT 84111","2026/04/01",1300,"Studio","Apartment"
"515 S 400 E, Salt Lake City, UT 84111","2026/04/01",1499,"1 Bed","Apartment"
"515 S 400 E, Salt Lake City, UT 84111","2026/04/01",2150,"2 Beds","Apartment"
"4150 S 300 E, Salt Lake City, UT 84107","2026/04/01",1099,"1 Bed","Apartment"
"4150 S 300 E, Salt Lake City, UT 84107","2026/04/01",1319,"2 Beds","Apartment"
"4150 S 300 E, Salt Lake City, UT 84107","2026/04/01",1785,"3 Beds","Apartment"
"974 E 2100 S, Salt Lake City, UT 84106","2026/04/01",1375,"1 Bed","Apartment"
"974 E 2100 S, Salt Lake City, UT 84106","2026/04/01",2175,"2 Beds","Apartment"
"566 S Redwood Rd, Salt Lake City, UT 84104","2026/04/01",1595,"1 Bed","Apartment"
"566 S Redwood Rd, Salt Lake City, UT 84104","2026/04/01",1950,"2 Beds","Apartment"
"550 W 200 S, Salt Lake City, UT 84101","2026/04/01",1318,"Studio","Apartment"
"550 W 200 S, Salt Lake City, UT 84101","2026/04/01",1404,"1 Bed","Apartment"
"550 W 200 S, Salt Lake City, UT 84101","2026/04/01",2164,"2 Beds+","Apartment"
"89 E 200 S, Salt Lake City, UT 84111","2026/04/01",2165,"Studio","Apartment"
"89 E 200 S, Salt Lake City, UT 84111","2026/04/01",2585,"1 Bed","Apartment"
"89 E 200 S, Salt Lake City, UT 84111","2026/04/01",3225,"2 Beds+","Apartment"
"205 S 500 W, Salt Lake City, UT 84101","2026/04/01",1186,"Studio","Apartment"
"205 S 500 W, Salt Lake City, UT 84101","2026/04/01",1526,"1 Bed","Apartment"
"205 S 500 W, Salt Lake City, UT 84101","2026/04/01",2396,"2 Beds","Apartment"
"447 W 4800 S, Salt Lake City, UT 84123","2026/04/01",1193,"Studio","Apartment"
"447 W 4800 S, Salt Lake City, UT 84123","2026/04/01",1440,"1 Bed","Apartment"
"447 W 4800 S, Salt Lake City, UT 84123","2026/04/01",1714,"2 Beds","Apartment"
"470 W 200 N, Salt Lake City, UT 84103","2026/04/01",1264,"Studio","Apartment"
"470 W 200 N, Salt Lake City, UT 84103","2026/04/01",1664,"1 Bed","Apartment"
"634 S 400 W, Salt Lake City, UT 84101","2026/04/01",1369,"Studio","Apartment"
"634 S 400 W, Salt Lake City, UT 84101","2026/04/01",1419,"1 Bed","Apartment"
"634 S 400 W, Salt Lake City, UT 84101","2026/04/01",2839,"2 Beds","Apartment"
"1350 E Miller Ave, Salt Lake City, UT 84106","2026/04/01",1746,"Studio","Apartment"
"1350 E Miller Ave, Salt Lake City, UT 84106","2026/04/01",1860,"1 Bed","Apartment"
"1350 E Miller Ave, Salt Lake City, UT 84106","2026/04/01",2629,"2 Beds","Apartment"
"348 E South Temple, Salt Lake City, UT 84111","2026/04/01",1306,"Studio","Apartment"
"348 E South Temple, Salt Lake City, UT 84111","2026/04/01",2234,"1 Bed","Apartment"
"348 E South Temple, Salt Lake City, UT 84111","2026/04/01",3488,"2 Beds","Apartment"
"30 S Main St, Salt Lake City, UT 84101","2026/04/01",2154,"1 Bed","Apartment"
"30 S Main St, Salt Lake City, UT 84101","2026/04/01",2945,"2 Beds","Apartment"
"201 E South Temple, Salt Lake City, UT 84111","2026/04/01",1593,"1 Bed","Apartment"
"201 E South Temple, Salt Lake City, UT 84111","2026/04/01",2505,"2 Beds","Apartment"
"201 E South Temple, Salt Lake City, UT 84111","2026/04/01",3220,"3 Beds","Apartment"
"131 W 200 N, Salt Lake City, UT 84103","2026/04/01",1002,"Studio","Apartment"
"131 W 200 N, Salt Lake City, UT 84103","2026/04/01",1163,"1 Bed","Apartment"
"131 W 200 N, Salt Lake City, UT 84103","2026/04/01",1662,"2 Beds","Apartment"
"255 N 400 W, Salt Lake City, UT 84103","2026/04/01",1545,"Studio","Apartment"
"255 N 400 W, Salt Lake City, UT 84103","2026/04/01",1747,"1 Bed","Apartment"
"255 N 400 W, Salt Lake City, UT 84103","2026/04/01",2444,"2 Beds","Apartment"
"505 W 100 S, Salt Lake City, UT 84101","2026/04/01",1283,"Studio","Apartment"
"505 W 100 S, Salt Lake City, UT 84101","2026/04/01",1420,"1 Bed","Apartment"
"505 W 100 S, Salt Lake City, UT 84101","2026/04/01",2001,"2 Beds+","Apartment"
"241 W 200 S, Salt Lake City, UT 84101","2026/04/01",1547,"Studio","Apartment"
"241 W 200 S, Salt Lake City, UT 84101","2026/04/01",2156,"1 Bed","Apartment"
"241 W 200 S, Salt Lake City, UT 84101","2026/04/01",2280,"2 Beds","Apartment"
"455 W 200 N, Salt Lake City, UT 84103","2026/04/01",1570,"Studio","Apartment"
"455 W 200 N, Salt Lake City, UT 84103","2026/04/01",1954,"1 Bed","Apartment"
"455 W 200 N, Salt Lake City, UT 84103","2026/04/01",2823,"2 Beds","Apartment"
"245 S 200 E, Salt Lake City, UT 84111","2026/04/01",1377,"Studio","Apartment"
"245 S 200 E, Salt Lake City, UT 84111","2026/04/01",1542,"1 Bed","Apartment"
"245 S 200 E, Salt Lake City, UT 84111","2026/04/01",2171,"2 Beds","Apartment"
"2852 S West Temple St, Salt Lake City, UT 84115","2026/04/01",2228,"2 Beds","Apartment"
"2852 S West Temple St, Salt Lake City, UT 84115","2026/04/01",2528,"3 Beds","Apartment"
"1740 W Gertie Ave, Salt Lake City, UT 84116","2026/04/01",976,"Studio","Apartment"
"1740 W Gertie Ave, Salt Lake City, UT 84116","2026/04/01",1176,"1 Bed","Apartment"
"1740 W Gertie Ave, Salt Lake City, UT 84116","2026/04/01",1600,"2 Beds+","Apartment"
"378 W 300 S, Salt Lake City, UT 84101","2026/04/01",1345,"Studio","Apartment"
"378 W 300 S, Salt Lake City, UT 84101","2026/04/01",1449,"1 Bed","Apartment"
"378 W 300 S, Salt Lake City, UT 84101","2026/04/01",2260,"2 Beds","Apartment"
"480 E South Temple, Salt Lake City, UT 84111","2026/04/01",1249,"Studio","Apartment"
"480 E South Temple, Salt Lake City, UT 84111","2026/04/01",1350,"1 Bed","Apartment"
"480 E South Temple, Salt Lake City, UT 84111","2026/04/01",1879,"2 Beds","Apartment"
"510 S 300 W, Salt Lake City, UT 84101","2026/04/01",1219,"Studio","Apartment"
"510 S 300 W, Salt Lake City, UT 84101","2026/04/01",1403,"1 Bed","Apartment"
"510 S 300 W, Salt Lake City, UT 84101","2026/04/01",2064,"2 Beds+","Apartment"
"828 S Richards St, Salt Lake City, UT 84101","2026/04/01",1199,"Studio","Apartment"
"828 S Richards St, Salt Lake City, UT 84101","2026/04/01",1499,"1 Bed","Apartment"
"1280 East Villa Vista Ave, Salt Lake City, UT 84106","2026/04/01",1150,"Studio","Apartment"
"1280 East Villa Vista Ave, Salt Lake City, UT 84106","2026/04/01",1344,"1 Bed","Apartment"
"1280 East Villa Vista Ave, Salt Lake City, UT 84106","2026/04/01",2199,"2 Beds","Apartment"
"360 W 200 S, Salt Lake City, UT 84101","2026/04/01",1400,"Studio","Apartment"
"360 W 200 S, Salt Lake City, UT 84101","2026/04/01",1700,"1 Bed","Apartment"
"360 W 200 S, Salt Lake City, UT 84101","2026/04/01",2600,"2 Beds","Apartment"
"3078 Decker Lake Dr, Salt Lake City, UT 84119","2026/04/01",1115,"Studio","Apartment"
"3078 Decker Lake Dr, Salt Lake City, UT 84119","2026/04/01",1149,"1 Bed","Apartment"
"3078 Decker Lake Dr, Salt Lake City, UT 84119","2026/04/01",1515,"2 Beds","Apartment"
"182 N 900 W, Salt Lake City, UT 84116","2026/04/01",1199,"1 Bed","Apartment"
"182 N 900 W, Salt Lake City, UT 84116","2026/04/01",1459,"2 Beds","Apartment"
"182 N 900 W, Salt Lake City, UT 84116","2026/04/01",1799,"3 Beds","Apartment"
"375 W Whitney Ave, Salt Lake City, UT 84115","2026/04/01",1214,"Studio","Apartment"
"375 W Whitney Ave, Salt Lake City, UT 84115","2026/04/01",1249,"1 Bed","Apartment"
"375 W Whitney Ave, Salt Lake City, UT 84115","2026/04/01",1949,"2 Beds","Apartment"
"355 S 400 E, Salt Lake City, UT 84111","2026/04/01",1049,"2 Beds",NA
"343 S 400 E, Salt Lake City, UT 84111","2026/04/01",1143,"Studio","Apartment"
"343 S 400 E, Salt Lake City, UT 84111","2026/04/01",1373,"1 Bed","Apartment"
"343 S 400 E, Salt Lake City, UT 84111","2026/04/01",1788,"2 Beds","Apartment"
"1925 W North Temple, Salt Lake City, UT 84116","2026/04/01",962,"Studio","Apartment"
"1925 W North Temple, Salt Lake City, UT 84116","2026/04/01",807,"1 Bed","Apartment"
"1925 W North Temple, Salt Lake City, UT 84116","2026/04/01",1221,"2 Beds+","Apartment"
"2185 S 900 E, Salt Lake City, UT 84106","2026/04/01",1292,"Studio","Apartment"
"2185 S 900 E, Salt Lake City, UT 84106","2026/04/01",1675,"1 Bed","Apartment"
"2185 S 900 E, Salt Lake City, UT 84106","2026/04/01",1583,"2 Beds","Apartment"
"210 W 300 S, Salt Lake City, UT 84101","2026/04/01",1449,"Studio","Apartment"
"210 W 300 S, Salt Lake City, UT 84101","2026/04/01",1389,"1 Bed","Apartment"
"210 W 300 S, Salt Lake City, UT 84101","2026/04/01",3150,"2 Beds","Apartment"
"880 W 200, Salt Lake City, UT 84104","2026/04/01",1099,"Studio","Apartment"
"880 W 200, Salt Lake City, UT 84104","2026/04/01",1250,"1 Bed","Apartment"
"880 W 200, Salt Lake City, UT 84104","2026/04/01",1825,"2 Beds","Apartment"
"382 S Rio Grande St, Salt Lake City, UT 84101","2026/04/01",799,"Studio","Apartment"
"382 S Rio Grande St, Salt Lake City, UT 84101","2026/04/01",1237,"1 Bed","Apartment"
"241 W 400 S, Salt Lake City, UT 84101","2026/04/01",1452,"Studio","Apartment"
"241 W 400 S, Salt Lake City, UT 84101","2026/04/01",3012,"2 Beds","Apartment"
"1550 E Fort Union Blvd, Salt Lake City, UT 84121","2026/04/01",1030,"1 Bed","Apartment"
"1550 E Fort Union Blvd, Salt Lake City, UT 84121","2026/04/01",1181,"2 Beds","Apartment"
"1141 W 3900 Expy S, Salt Lake City, UT 84123","2026/04/01",949,"1 Bed","Apartment"
"1141 W 3900 Expy S, Salt Lake City, UT 84123","2026/04/01",1399,"2 Beds","Apartment"
"1680 W Thornhill Dr, Salt Lake City, UT 84123","2026/04/01",999,"1 Bed","Apartment"
"1680 W Thornhill Dr, Salt Lake City, UT 84123","2026/04/01",1469,"2 Beds","Apartment"
"4115 S 430 E, Salt Lake City, UT 84107","2026/04/01",999,"1 Bed","Apartment"
"4115 S 430 E, Salt Lake City, UT 84107","2026/04/01",1049,"2 Beds","Apartment"
"4924 S Murray Blvd, Salt Lake City, UT 84123","2026/04/01",1150,"1 Bed","Apartment"
"4924 S Murray Blvd, Salt Lake City, UT 84123","2026/04/01",1585,"2 Beds","Apartment"
"4924 S Murray Blvd, Salt Lake City, UT 84123","2026/04/01",1750,"3 Beds","Apartment"
"1580 W 3940 S, Salt Lake City, UT 84123","2026/04/01",1295,"1 Bed","Apartment"
"1580 W 3940 S, Salt Lake City, UT 84123","2026/04/01",1450,"2 Beds","Apartment"
"739 S 300, Salt Lake City, UT 84101","2026/04/01",1499,"2 Beds",NA
"3994 S Howick St, Salt Lake City, UT 84107","2026/04/01",1142,"1 Bed","Apartment"
"3994 S Howick St, Salt Lake City, UT 84107","2026/04/01",1408,"2 Beds","Apartment"
"2150 S McClelland St, Salt Lake City, UT 84106","2026/04/01",1012,"Studio","Apartment"
"2150 S McClelland St, Salt Lake City, UT 84106","2026/04/01",1081,"1 Bed","Apartment"
"2150 S McClelland St, Salt Lake City, UT 84106","2026/04/01",1955,"2 Beds","Apartment"
"135 S 500 W, Salt Lake City, UT 84101","2026/04/01",1183,"1 Bed","Apartment"
"135 S 500 W, Salt Lake City, UT 84101","2026/04/01",1499,"2 Beds","Apartment"
"2102 E Royal Farm Dr, Salt Lake City, UT 84121","2026/04/01",1209,"1 Bed","Apartment"
"2102 E Royal Farm Dr, Salt Lake City, UT 84121","2026/04/01",1489,"2 Beds","Apartment"
