"Address","Date","Rent","Aprt_Type","Building_Type"
"608 2nd Ave S, Minneapolis, MN 55402","2026/04/01",1338,"Studio","Apartment"
"608 2nd Ave S, Minneapolis, MN 55402","2026/04/01",1726,"1 Bed","Apartment"
"608 2nd Ave S, Minneapolis, MN 55402","2026/04/01",2236,"2 Beds","Apartment"
"200 University Ave SE, Minneapolis, MN 55414","2026/04/01",1849,"Studio","Apartment"
"200 University Ave SE, Minneapolis, MN 55414","2026/04/01",2244,"1 Bed","Apartment"
"200 University Ave SE, Minneapolis, MN 55414","2026/04/01",2924,"2 Beds+","Apartment"
"2428 Delaware St, Minneapolis, MN 55414","2026/04/01",1368,"Studio","Apartment"
"2428 Delaware St, Minneapolis, MN 55414","2026/04/01",1478,"1 Bed","Apartment"
"2428 Delaware St, Minneapolis, MN 55414","2026/04/01",913,"2 Beds","Apartment"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
"816 Portland Ave S, Minneapolis, MN 55404","2026/04/01",1466,"Studio","Apartment"
"816 Portland Ave S, Minneapolis, MN 55404","2026/04/01",1611,"1 Bed","Apartment"
"816 Portland Ave S, Minneapolis, MN 55404","2026/04/01",2316,"2 Beds+","Apartment"
"657 22nd Ave NE, Minneapolis, MN 55418","2026/04/01",1300,"Studio","Apartment"
"657 22nd Ave NE, Minneapolis, MN 55418","2026/04/01",1531,"1 Bed","Apartment"
"657 22nd Ave NE, Minneapolis, MN 55418","2026/04/01",1825,"2 Beds","Apartment"
"2851 Hennepin Ave, Minneapolis, MN 55408","2026/04/01",1381,"Studio","Apartment"
"2851 Hennepin Ave, Minneapolis, MN 55408","2026/04/01",1621,"1 Bed","Apartment"
"2851 Hennepin Ave, Minneapolis, MN 55408","2026/04/01",2241,"2 Beds","Apartment"
"2500 2nd St NE, Minneapolis, MN 55418","2026/04/01",1367,"Studio","Apartment"
"2500 2nd St NE, Minneapolis, MN 55418","2026/04/01",1695,"1 Bed","Apartment"
"2500 2nd St NE, Minneapolis, MN 55418","2026/04/01",1976,"2 Beds+","Apartment"
"2850 N Wayzata Blvd, Minneapolis, MN 55405","2026/04/01",1738,"1 Bed","Apartment"
"2850 N Wayzata Blvd, Minneapolis, MN 55405","2026/04/01",2243,"2 Beds","Apartment"
"2508 Delaware St SE, Minneapolis, MN 55414","2026/04/01",849,"2 Beds","Apartment"
"2508 Delaware St SE, Minneapolis, MN 55414","2026/04/01",669,"3 Beds","Apartment"
"2508 Delaware St SE, Minneapolis, MN 55414","2026/04/01",599,"4 Beds","Apartment"
"2401 Chicago Ave, Minneapolis, MN 55404","2026/04/01",1050,"Studio","Apartment"
"2401 Chicago Ave, Minneapolis, MN 55404","2026/04/01",1410,"1 Bed","Apartment"
"2401 Chicago Ave, Minneapolis, MN 55404","2026/04/01",1670,"2 Beds","Apartment"
"770 Xenia Ave S, Minneapolis, MN 55416","2026/04/01",1555,"1 Bed","Apartment"
"770 Xenia Ave S, Minneapolis, MN 55416","2026/04/01",2655,"2 Beds","Apartment"
"240 Park Ave, Minneapolis, MN 55415","2026/04/01",1550,"1 Bed","Apartment"
"240 Park Ave, Minneapolis, MN 55415","2026/04/01",2250,"2 Beds","Apartment"
"240 Park Ave, Minneapolis, MN 55415","2026/04/01",2675,"3 Beds","Apartment"
"650 Portland Ave S, Minneapolis, MN 55415","2026/04/01",1497,"Studio","Apartment"
"650 Portland Ave S, Minneapolis, MN 55415","2026/04/01",1516,"1 Bed","Apartment"
"650 Portland Ave S, Minneapolis, MN 55415","2026/04/01",2619,"2 Beds","Apartment"
"250 Portland Ave, Minneapolis, MN 55401","2026/04/01",1880,"1 Bed","Apartment"
"250 Portland Ave, Minneapolis, MN 55401","2026/04/01",2451,"2 Beds","Apartment"
"485 Malcolm Ave SE, Minneapolis, MN 55414","2026/04/01",1329,"Studio","Apartment"
"485 Malcolm Ave SE, Minneapolis, MN 55414","2026/04/01",1549,"1 Bed","Apartment"
"485 Malcolm Ave SE, Minneapolis, MN 55414","2026/04/01",2158,"2 Beds","Apartment"
"3121 69th St W, Edina, MN 55435","2026/04/01",1157,"Studio","Apartment"
"3121 69th St W, Edina, MN 55435","2026/04/01",1472,"1 Bed","Apartment"
"3121 69th St W, Edina, MN 55435","2026/04/01",1999,"2 Beds","Apartment"
"3820 Grand Way, Saint Louis Park, MN 55416","2026/04/01",1495,"Studio","Apartment"
"3820 Grand Way, Saint Louis Park, MN 55416","2026/04/01",1645,"1 Bed","Apartment"
"3820 Grand Way, Saint Louis Park, MN 55416","2026/04/01",2195,"2 Beds","Apartment"
"3413-3433 53rd Ave N, Brooklyn Center, MN 55429","2026/04/01",999,"Studio","Apartment"
"3413-3433 53rd Ave N, Brooklyn Center, MN 55429","2026/04/01",1029,"1 Bed","Apartment"
"3413-3433 53rd Ave N, Brooklyn Center, MN 55429","2026/04/01",1449,"2 Beds","Apartment"
